,Unnamed: 0,temperature,humidity,ph,rainfall,label
93,93,26.46428311,83.85642678,7.549873681,248.2256491,rice
94,94,22.69657794,82.81088865,6.028321557999999,256.9964761,rice
95,95,22.68319059,83.46358271,6.604993475,194.2651719,rice
96,96,21.53346343,82.14004101,6.500343222000001,295.9248796,rice
97,97,21.40865769,83.32931909999999,5.935745417000001,287.57669350000003,rice
98,98,26.54348085,84.67353597,7.072655622,183.6222657,rice
99,99,23.35905428,83.59512273,5.333322606,188.413665,rice
100,500,22.61359953,63.69070564,5.749914421000001,87.75953857,maize
101,501,26.10018422,71.57476937,6.931756557999999,102.2662445,maize
102,502,23.55882094,71.59351368,6.657964753,66.71995467,maize
103,503,19.97215954,57.68272924,6.596060648,60.65171481,maize
104,504,18.47891261,62.69503871,5.970458434,65.43835393,maize
105,505,21.77689322,57.80840636,6.158830619,102.0861694,maize
106,506,25.6217169,66.50415474,6.047906679,105.4654703,maize
107,507,25.19192419,66.69029010000001,5.913664501,78.06639649,maize
108,508,20.41683147,62.55424820000001,5.855442401,65.27798457,maize
109,509,24.92162194,66.78627406,5.750254943,109.2162279,maize
110,510,23.31689124,73.4541537,5.852607099,94.29712821,maize
111,511,24.84016732,68.3584573,6.4725232870000005,74.05474936,maize
112,512,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize
113,513,18.87751445,65.76816093,6.082973754,94.76189431,maize
114,514,25.19008683,60.200168700000006,5.919045532,72.12375573,maize
115,515,18.25405352,55.28220433,6.204747652999999,63.72358154,maize
116,516,24.612911800000003,70.4162444,6.600827017,104.1626147,maize
117,517,25.1420613,65.26185135,6.021902237000001,76.68456006,maize
118,518,23.09348056,60.11593810000001,6.033550195,65.49730729,maize
119,519,18.05033737,62.89366992,6.28886807,84.23613484,maize
120,520,24.9321581,73.80435276,6.550563822999999,79.74078719,maize
121,521,18.14710054,71.09445342,5.573286437,88.07753741,maize
122,522,18.28362235,66.65952796,6.829199275,80.97573281,maize
123,523,18.83344471,58.75082029,5.716222912,79.75328959999999,maize
124,524,25.71895816,67.22190688,5.54990242,74.51490791,maize
125,525,25.33797709,68.49835977,6.586244581,96.46380213,maize
126,526,23.89114571,57.48775781,5.893093135,102.8301942,maize
127,527,21.53574127,71.50905983,5.918263801,102.4852929,maize
128,528,23.08974909,63.10459626,5.588650585,70.43473609,maize
129,529,25.61707368,63.4711755,6.576418207000001,108.8303762,maize
130,530,21.44526922,63.1621551,6.178056304,65.88951188,maize
131,531,18.51816776,55.53128131,6.641906353,90.988051,maize
132,532,22.53510514,67.99257471,6.489040367,64.40866039,maize
133,533,23.02038334,61.89472002,5.680361037999999,63.03843397,maize
134,534,24.89364635,65.61418761,6.625404347999999,87.9298085,maize
135,535,25.77175115,74.089114,6.524478032,107.4931917,maize
136,536,19.39851734,62.35750641,5.696205468,60.95197486,maize
137,537,21.54156232,59.64024162,6.803931519,109.7515385,maize
138,538,23.79746068,74.82913698,6.252797547999999,91.76337172,maize
139,539,18.9802729,74.52600826,6.092725883,94.26249353,maize
140,540,24.10859207,73.13112261,6.234330356,71.07562236,maize
141,541,24.7947077,70.04556743,5.722579819,76.72860067,maize
142,542,21.63162756,60.27766379,6.430616465,69.21803098,maize
143,543,25.37548751,57.21025565,5.983952675,101.7004306,maize
144,544,22.21738222,72.85462807,6.80163854,106.6213157,maize
145,545,20.58314011,69.00128641,6.499936446,66.29390357,maize
146,546,24.87502824,68.74248334,6.265564338,91.26056654,maize
147,547,20.03728219,56.35606753,6.727303282,109.024141,maize
148,548,25.95263264,61.89082199,6.325235159,99.57981207,maize
149,549,19.28889933,65.47050802,6.807487794,71.3195307,maize
150,550,20.57981887,65.34583901,6.671085817000001,78.34604471,maize
151,551,24.71417533,56.73426469,6.648725327,88.45361858,maize
152,552,20.27317074,63.91281869,6.439071996,62.50351892,maize
153,553,18.41932981,64.23580251,6.474476516,76.41312437,maize
154,554,23.39128187,61.74427165,5.871647806,107.3198135,maize
155,555,19.84939404,61.24500053,5.730617109,100.7689246,maize
156,556,21.869274,61.91044947,5.850439831,107.2681929,maize
157,557,22.8056033,56.50768935,5.791649933,101.5952794,maize
158,558,19.0781471,69.02298571,6.740000687999999,80.72515943,maize
159,559,22.02720976,65.35549924,6.272417541,83.73280082,maize
160,560,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize
161,561,18.52510753,69.0276233,5.773454729,88.10234397,maize
162,562,23.50297882,61.32026065,5.584171461,64.77791424,maize
163,563,26.54986394,72.89187265,5.787268394,73.33636055,maize
164,564,19.29563411,69.63481219,5.77597783,83.21030571,maize
165,565,20.68899915,59.4375337,6.864793607,103.651438,maize
166,566,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize
167,567,24.60532218,73.58868502,6.636803222999999,96.59195302,maize
168,568,22.27373646,59.52193158,5.826426917,67.96704792,maize
169,569,25.70196694,61.33450447,6.960358276,83.20711308,maize
170,570,19.20129357,68.30578978,6.11275104,87.85092352,maize
171,571,21.70181447,60.47470519,6.708446922,95.71388473,maize
172,572,20.51716779,59.21235483,5.561510732,67.61013737,maize
173,573,23.30355338,73.62548442,5.873242491,97.59081274,maize
174,574,24.2547451,55.64709899,6.995843776,64.23845455,maize
175,575,24.86374934,65.7420046,5.714799723,75.82270467,maize
176,576,22.6265115,65.77472881,6.78073637,88.17251033,maize
177,577,18.04185513,60.61494304,5.513697923,104.2321615,maize
178,578,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
179,579,22.88330922,71.59722446,6.352471866,67.72777298,maize
180,580,25.97482359,69.36385721,6.822586546,103.2234212,maize
181,581,26.14384005,66.20569924,6.655426355,107.2361366,maize
182,582,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize
183,583,25.10787449,55.97732754,5.790770202999999,78.16077693,maize
184,584,23.33844615,59.24580604,6.47444292,105.0083144,maize
185,585,25.08239719,65.92195844,6.455116637000001,62.49190812,maize
186,586,25.36768364,72.52054555,6.606984086000001,107.9124111,maize
187,587,25.34217103,63.31801994,6.330554389,74.52082026,maize
188,588,25.00933355,67.816568,6.5286312660000005,62.91359494,maize
189,589,18.66746724,71.516474,5.721667141,69.93293255,maize
190,590,20.37999665,63.73849998,6.644205485,108.5054416,maize
191,591,18.09300227,72.61024172,6.376651091,78.96159541,maize
192,592,26.16985907,71.96246617,6.247040422,79.84925393,maize
193,593,18.65396672,61.37879671,6.656730007999999,93.62039175,maize
194,594,26.07470121,59.37147589,6.2048017,85.75692395,maize
195,595,18.92851916,72.80086137,6.158860284,82.34162918,maize
196,596,23.30546753,63.24648023,6.385684213999999,108.7603001,maize
197,597,18.74826712,62.49878458,6.417820493,70.23401597,maize
198,598,19.74213321,59.66263104,6.381201909,65.50861389,maize
199,599,25.73044432,70.74739256,6.877869005,98.73771338,maize
300,1500,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
301,1501,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
302,1502,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans
303,1503,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
304,1504,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
305,1505,17.84806561,18.77621951,5.949949081000001,143.09841709999998,kidneybeans
306,1506,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans
307,1507,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans
308,1508,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans
309,1509,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans
310,1510,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans
311,1511,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
312,1512,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
313,1513,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
314,1514,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
315,1515,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
316,1516,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
317,1517,19.07096165,21.21092266,5.788386951000001,86.21917578,kidneybeans
318,1518,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
319,1519,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
320,1520,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
321,1521,18.09551014,18.29318436,5.625096446000001,144.7902323,kidneybeans
322,1522,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
323,1523,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
324,1524,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
325,1525,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
326,1526,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
327,1527,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
328,1528,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
329,1529,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans
330,1530,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
331,1531,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans
332,1532,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans
333,1533,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
334,1534,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
335,1535,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
336,1536,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
337,1537,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans
338,1538,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
339,1539,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans
340,1540,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
341,1541,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
342,1542,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
343,1543,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans
344,1544,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
345,1545,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
346,1546,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
347,1547,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
348,1548,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
349,1549,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
350,1550,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
351,1551,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
352,1552,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
353,1553,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
354,1554,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans
355,1555,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
356,1556,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
357,1557,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
358,1558,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
359,1559,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
360,1560,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
361,1561,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans
362,1562,21.14011423,22.7182355,5.606620346000001,141.6056722,kidneybeans
363,1563,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
364,1564,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
365,1565,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
366,1566,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
367,1567,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
368,1568,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
369,1569,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
370,1570,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
371,1571,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
372,1572,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans
373,1573,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
374,1574,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
375,1575,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
376,1576,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
377,1577,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
378,1578,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
379,1579,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
380,1580,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
381,1581,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
382,1582,22.98666928,20.57940608,5.916779289,143.85849380000002,kidneybeans
383,1583,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
384,1584,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
385,1585,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
386,1586,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
387,1587,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
388,1588,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
389,1589,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
390,1590,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
391,1591,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
392,1592,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
393,1593,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
394,1594,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
395,1595,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
396,1596,23.60506572,21.90539577,5.525904526000001,100.5978728,kidneybeans
397,1597,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
398,1598,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
399,1599,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
400,2000,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
401,2001,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
402,2002,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
403,2003,27.33534897,43.35795962,6.09186275,142.33036769999998,pigeonpeas
404,2004,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
405,2005,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
406,2006,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas
407,2007,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
408,2008,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
409,2009,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
410,2010,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
411,2011,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
412,2012,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
413,2013,31.24021696,56.67369054,7.339320928999999,122.0146733,pigeonpeas
414,2014,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
415,2015,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
416,2016,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
417,2017,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
418,2018,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas
419,2019,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
420,2020,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
421,2021,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
422,2022,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
423,2023,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
424,2024,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
425,2025,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
426,2026,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas
427,2027,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
428,2028,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
429,2029,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
430,2030,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
431,2031,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
432,2032,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
433,2033,23.45379018,46.48714759,7.10959773,150.87122019999998,pigeonpeas
434,2034,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
435,2035,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
436,2036,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
437,2037,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
438,2038,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
439,2039,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
440,2040,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas
441,2041,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
442,2042,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
443,2043,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
444,2044,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas
445,2045,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
446,2046,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
447,2047,30.90607799,52.79913039,7.05181629,170.99198280000002,pigeonpeas
448,2048,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
449,2049,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas
450,2050,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
451,2051,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
452,2052,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas
453,2053,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
454,2054,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
455,2055,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
456,2056,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
457,2057,26.01630259,49.94704718,5.906596905,160.33374469999998,pigeonpeas
458,2058,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
459,2059,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
460,2060,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas
461,2061,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
462,2062,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
463,2063,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
464,2064,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
465,2065,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
466,2066,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
467,2067,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
468,2068,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
469,2069,23.6734328,47.2879691,7.342409555,141.12507219999998,pigeonpeas
470,2070,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
471,2071,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
472,2072,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
473,2073,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
474,2074,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas
475,2075,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
476,2076,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
477,2077,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
478,2078,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
479,2079,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
480,2080,24.69487673,59.96669215,5.859813416000001,91.95792434,pigeonpeas
481,2081,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
482,2082,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
483,2083,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
484,2084,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
485,2085,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas
486,2086,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
487,2087,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
488,2088,31.46417866,48.17631461,7.064973419,165.40535400000002,pigeonpeas
489,2089,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
490,2090,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
491,2091,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
492,2092,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
493,2093,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
494,2094,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
495,2095,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
496,2096,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
497,2097,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
498,2098,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas
499,2099,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
500,1600,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
501,1601,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
502,1602,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
503,1603,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
